%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
24285000000,2394,24253000000,world,-0.000382405685807,-0.000306850631201,0.182464416184,3.7177622007e-07,6.47932195436e-06,-0.00433388950899,0.999990608636
24287000000,2395,24263000000,world,-0.000384745826678,-0.000306639741945,0.182465918569,-1.30812595766e-07,1.00867866364e-07,-0.00433486405731,0.999990604433
24287000000,2396,24273000000,world,-0.000385607641177,-0.000307654310083,0.182465926101,2.67211313867e-06,-2.2113142131e-06,-0.00433562756097,0.999990601117
24287000000,2397,24283000000,world,-0.000382463924645,-0.000306864594965,0.182464416186,3.71792020596e-07,6.47931789594e-06,-0.00433655457674,0.999990597082
24330000000,2398,24293000000,world,-0.000384804062804,-0.000306653695439,0.182465918569,-1.30804441893e-07,1.00867478593e-07,-0.00433752909173,0.999990592876
24331000000,2399,24303000000,world,-0.00038566588267,-0.00030766825591,0.182465926101,2.67210964946e-06,-2.21132332234e-06,-0.00433829257739,0.999990589558
24331000000,2400,24313000000,world,-0.000382522161394,-0.000306878554802,0.182464416189,3.71807820584e-07,6.4793138373e-06,-0.00433921955982,0.999990585521
24331000000,2401,24323000000,world,-0.000384862296842,-0.000306667645006,0.182465918569,-1.30796288394e-07,1.00867090862e-07,-0.00434019404148,0.999990581313
24370000000,2402,24333000000,world,-0.000385724122073,-0.000307682197809,0.182465926101,2.67210616025e-06,-2.2113324312e-06,-0.00434095750914,0.999990577994
24370000000,2403,24343000000,world,-0.000382580396054,-0.00030689251071,0.182464416192,3.71823620013e-07,6.47930977859e-06,-0.00434188445824,0.999990573954
